Row ID,Order ID,Customer ID,Ship Mode,Order Date,Ship Date,period,Season,year,month,day_of_week,Coordinates,State,City,Segment,Sub-Category,Product ID,Product Name,Discount,Sales,Quantity,unit_value,Profit
7754,CA-2015-158323,AB-10600,First Class,2015-11-30,2015-12-03,761 days,Fall,2015,11,0,"(35.7596, -79.0193)",North Carolina,Jacksonville,Corporate,Furnishings,FUR-FU-10001546,Dana Swing-Arm Lamps,0.2,17.088,2,8.544,1.068
7759,CA-2017-112844,SP-20620,Second Class,2017-11-13,2017-11-16,47 days,Fall,2017,11,0,"(40.7128, -74.006)",New York,Buffalo,Corporate,Furnishings,FUR-FU-10004845,"Deflect-o EconoMat Nonstudded, No Bevel Mat",0.0,154.95,3,51.65,30.99
7784,CA-2016-162236,ER-13855,Second Class,2016-11-04,2016-11-06,421 days,Fall,2016,11,4,"(35.7596, -79.0193)",North Carolina,Charlotte,Corporate,Tables,FUR-TA-10002533,BPI Conference Tables,0.4,876.3,10,87.63,-292.1
7802,CA-2014-143637,MS-17710,Second Class,2014-03-29,2014-03-29,1372 days,Spring,2014,3,5,"(36.7783, -119.4179)",California,Fresno,Consumer,Furnishings,FUR-FU-10002813,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",0.0,40.48,2,20.24,14.5728
7813,CA-2016-134334,DK-13090,First Class,2016-02-14,2016-02-15,685 days,Winter,2016,2,6,"(39.0458, -76.6413)",Ohio,Clinton,Consumer,Tables,FUR-TA-10002356,Bevis Boat-Shaped Conference Table,0.3,550.431,3,183.477,-47.1798
7814,CA-2016-134334,DK-13090,First Class,2016-02-14,2016-02-15,685 days,Winter,2016,2,6,"(39.0458, -76.6413)",Maryland,Clinton,Consumer,Furnishings,FUR-FU-10003274,Regeneration Desk Collection,0.0,10.56,6,1.76,4.6464
7815,US-2017-109316,MG-17680,First Class,2017-06-08,2017-06-10,205 days,Summer,2017,6,3,"(36.7783, -119.4179)",California,Los Angeles,Home Office,Bookcases,FUR-BO-10004834,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",0.15,1497.666,2,748.833,140.9568
7825,CA-2014-125150,PW-19030,Standard Class,2014-05-16,2014-05-23,1324 days,Spring,2014,5,4,"(36.7783, -119.4179)",California,Los Angeles,Corporate,Chairs,FUR-CH-10002439,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",0.2,232.88,5,46.576,17.466
7826,CA-2015-127327,PW-19030,Standard Class,2015-02-03,2015-02-07,1061 days,Winter,2015,2,1,"(40.7128, -74.006)",New York,Rome,Corporate,Chairs,FUR-CH-10004218,"Global Fabric Manager's Chair, Dark Gray",0.1,90.882,1,90.882,15.147
7835,CA-2015-106257,EB-14110,Second Class,2015-04-13,2015-04-17,992 days,Spring,2015,4,0,"(36.7783, -119.4179)",California,Los Angeles,Consumer,Tables,FUR-TA-10002530,"Iceberg OfficeWorks 42"" Round Tables",0.2,241.568,26,9.291076923076924,-15.098
7837,CA-2015-149083,SH-19975,Standard Class,2015-09-26,2015-09-30,826 days,Fall,2015,9,5,"(47.7511, -120.7401)",Washington,Seattle,Corporate,Chairs,FUR-CH-10004289,Global Super Steno Chair,0.2,307.136,4,76.784,-11.5176
7841,US-2014-137869,CV-12295,Standard Class,2014-03-29,2014-04-02,1372 days,Spring,2014,3,5,"(41.878, -93.0977)",Iowa,Des Moines,Consumer,Tables,FUR-TA-10003954,Hon 94000 Series Round Tables,0.0,1184.72,4,296.18,106.6248
7866,CA-2015-143364,TG-21310,Second Class,2015-07-18,2015-07-19,896 days,Summer,2015,7,5,"(34.0489, -111.0937)",Arizona,Mesa,Consumer,Chairs,FUR-CH-10004287,SAFCO Arco Folding Chair,0.2,441.92,2,220.96,49.716
7873,CA-2016-101672,DB-12910,Standard Class,2016-10-03,2016-10-07,453 days,Fall,2016,10,0,"(36.7783, -119.4179)",Florida,Lake Forest,Home Office,Chairs,FUR-CH-10004063,Global Deluxe High-Back Manager's Chair,0.2,915.136,4,228.784,102.9528
7879,CA-2016-160241,DR-12940,Second Class,2016-12-03,2016-12-04,392 days,Winter,2016,12,5,"(40.6331, -89.3985)",Illinois,Aurora,Home Office,Furnishings,FUR-FU-10003806,"Tenex Chairmat w/ Average Lip, 45"" x 53""",0.6,242.176,4,60.544,-302.72
7880,CA-2016-155747,JS-15685,Standard Class,2016-06-18,2016-06-21,560 days,Summer,2016,6,5,"(41.2033, -77.1945)",Pennsylvania,Philadelphia,Corporate,Tables,FUR-TA-10003392,Global Adaptabilities Conference Tables,0.4,337.176,2,168.588,-118.0116
7887,CA-2017-118017,LC-16870,Second Class,2017-12-03,2017-12-06,27 days,Winter,2017,12,6,"(39.5501, -105.7821)",Colorado,Thornton,Consumer,Furnishings,FUR-FU-10004270,"Eldon Image Series Desk Accessories, Burgundy",0.2,16.72,5,3.344,3.344
7888,CA-2017-118017,LC-16870,Second Class,2017-12-03,2017-12-06,27 days,Winter,2017,12,6,"(39.5501, -105.7821)",Colorado,Thornton,Consumer,Furnishings,FUR-FU-10004053,DAX Two-Tone Silver Metal Document Frame,0.2,16.192,1,16.192,4.6552
7902,CA-2017-128363,DC-12850,Standard Class,2017-08-13,2017-08-18,139 days,Summer,2017,8,6,"(35.5175, -86.5804)",Tennessee,Memphis,Consumer,Furnishings,FUR-FU-10003268,Eldon Radial Chair Mat for Low to Medium Pile Carpets,0.2,31.984,1,31.984,0.0
7904,CA-2017-128363,DC-12850,Standard Class,2017-08-19,2017-08-18,133 days,Summer,2017,8,5,"(35.5175, -86.5804)",Tennessee,Memphis,Consumer,Chairs,FUR-CH-10002073,Hon Olson Stacker Chairs,0.2,423.648,2,211.824,47.6604
7909,CA-2016-149762,RD-19720,Standard Class,2016-12-03,2016-12-07,392 days,Winter,2016,12,5,"(36.7783, -119.4179)",California,Morgan Hill,Consumer,Tables,FUR-TA-10004147,Hon 4060 Series Tables,0.2,268.704,3,89.568,6.7176
7912,CA-2016-149762,RD-19720,Standard Class,2016-12-03,2016-12-07,392 days,Winter,2016,12,5,"(36.7783, -119.4179)",California,Morgan Hill,Consumer,Bookcases,FUR-BO-10001337,O'Sullivan Living Dimensions 2-Shelf Bookcases,0.15,205.666,2,102.833,-12.098
7913,CA-2016-167605,RB-19570,Second Class,2016-04-28,2016-04-30,611 days,Spring,2016,4,3,"(40.6331, -89.3985)",Illinois,Saint Charles,Consumer,Furnishings,FUR-FU-10001602,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",0.6,30.344,1,30.344,-31.8612
7917,CA-2015-110891,PO-19195,Standard Class,2015-11-21,2015-11-24,770 days,Fall,2015,11,5,"(41.2033, -77.1945)",Ohio,Philadelphia,Home Office,Chairs,FUR-CH-10002880,"Global High-Back Leather Tilter, Burgundy",0.3,344.372,4,86.093,-93.4724
7949,CA-2014-131009,SC-20380,Standard Class,2014-03-01,2014-03-05,1400 days,Spring,2014,3,5,"(31.9686, -99.9018)",Texas,El Paso,Consumer,Chairs,FUR-CH-10001270,Harbour Creations Steel Folding Chair,0.3,362.25,6,60.375,0.0
7950,CA-2014-131009,SC-20380,Standard Class,2014-03-01,2014-03-05,1400 days,Spring,2014,3,5,"(31.9686, -99.9018)",Texas,El Paso,Consumer,Furnishings,FUR-FU-10001095,DAX Black Cherry Wood-Tone Poster Frame,0.6,63.552,6,10.592,-34.9536
7956,CA-2017-131807,GG-14650,Standard Class,2017-10-05,2017-10-10,86 days,Fall,2017,10,3,"(36.7783, -119.4179)",California,Chico,Corporate,Chairs,FUR-CH-10001190,Global Deluxe High-Back Office Chair in Storm,0.2,435.168,4,108.792,-59.8356
7959,CA-2017-131807,GG-14650,Standard Class,2017-10-05,2017-10-10,86 days,Fall,2017,10,3,"(36.7783, -119.4179)",California,Chico,Corporate,Furnishings,FUR-FU-10004666,DAX Clear Channel Poster Frame,0.0,72.9,15,4.86,26.973
7960,CA-2017-131807,GG-14650,Standard Class,2017-10-05,2017-10-10,86 days,Fall,2017,10,3,"(36.7783, -119.4179)",California,Chico,Corporate,Tables,FUR-TA-10004086,KI Adjustable-Height Table,0.2,206.352,3,68.784,5.1588
7968,CA-2016-157707,CC-12610,First Class,2016-10-10,2016-10-12,446 days,Fall,2016,10,0,"(39.5501, -105.7821)",Colorado,Denver,Corporate,Bookcases,FUR-BO-10001567,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",0.7,90.882,3,30.294,-190.8522
7970,CA-2016-157707,CC-12610,First Class,2016-10-10,2016-10-12,446 days,Fall,2016,10,0,"(39.5501, -105.7821)",Colorado,Denver,Corporate,Chairs,FUR-CH-10004853,"Global Manager's Adjustable Task Chair, Storm",0.2,120.784,1,120.784,13.5882
7975,US-2015-126753,SP-20860,Standard Class,2015-08-16,2015-08-20,867 days,Summer,2015,8,6,"(41.2033, -77.1945)",Pennsylvania,Philadelphia,Corporate,Furnishings,FUR-FU-10001488,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",0.2,254.352,3,84.784,0.0
7983,CA-2014-113383,SF-20065,First Class,2014-09-10,2014-09-13,1207 days,Fall,2014,9,2,"(40.0583, -74.4057)",New Jersey,Clifton,Consumer,Furnishings,FUR-FU-10001986,"Dana Fluorescent Magnifying Lamp, White, 36""",0.0,254.9,5,50.980000000000004,76.47
7998,US-2017-105998,CR-12580,First Class,2017-11-03,2017-11-05,57 days,Fall,2017,11,4,"(36.7783, -119.4179)",Ohio,San Diego,Home Office,Tables,FUR-TA-10001095,Chromcraft Round Conference Tables,0.2,1673.184,12,139.432,20.9148
7999,US-2014-148194,BS-11365,First Class,2014-05-04,2014-05-07,1336 days,Spring,2014,5,6,"(47.7511, -120.7401)",Washington,Seattle,Corporate,Furnishings,FUR-FU-10001852,"Eldon Regeneration Recycled Desk Accessories, Smoke",0.0,12.18,7,1.74,3.8976
8005,CA-2014-143210,AA-10645,First Class,2014-12-01,2014-12-03,1125 days,Winter,2014,12,0,"(42.4072, -71.3824)",Florida,Lowell,Consumer,Furnishings,FUR-FU-10003878,"Linden 10"" Round Wall Clock, Black",0.0,45.84,3,15.280000000000001,15.5856
8016,CA-2017-120168,TB-21625,Same Day,2017-05-25,2017-05-25,219 days,Spring,2017,5,3,"(40.7128, -74.006)",Florida,New York City,Consumer,Furnishings,FUR-FU-10000732,Eldon 200 Class Desk Accessories,0.0,18.84,3,6.28,6.0288
8024,CA-2014-129189,HM-14860,Standard Class,2014-07-26,2014-07-25,1253 days,Summer,2014,7,5,"(31.9686, -99.9018)",Texas,Dallas,Corporate,Chairs,FUR-CH-10004997,Hon Every-Day Series Multi-Task Chairs,0.3,657.93,5,131.58599999999998,-93.99
8026,CA-2015-132465,DM-13525,Second Class,2015-09-11,2015-09-15,841 days,Fall,2015,9,4,"(40.7128, -74.006)",New York,New York City,Corporate,Furnishings,FUR-FU-10000277,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,0.0,210.68,2,105.34,50.5632
8035,CA-2015-119690,MV-17485,First Class,2015-06-27,2015-06-28,917 days,Summer,2015,6,5,"(31.9686, -99.9018)",Texas,Houston,Consumer,Furnishings,FUR-FU-10004587,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",0.6,75.384,9,8.376,-20.7306
8051,CA-2014-144974,CM-12715,Standard Class,2014-09-26,2014-09-30,1191 days,Fall,2014,9,4,"(41.2033, -77.1945)",Pennsylvania,Philadelphia,Corporate,Furnishings,FUR-FU-10001095,DAX Black Cherry Wood-Tone Poster Frame,0.2,21.184,1,21.184,4.7664
8060,CA-2015-121188,CB-12025,Standard Class,2015-08-28,2015-09-04,855 days,Summer,2015,8,4,"(36.7783, -119.4179)",California,Los Angeles,Consumer,Furnishings,FUR-FU-10003981,Eldon Wave Desk Accessories,0.0,4.16,2,2.08,1.7472
8069,US-2015-160563,NS-18640,Standard Class,2015-10-20,2015-10-24,802 days,Fall,2015,10,1,"(36.7783, -119.4179)",California,San Francisco,Corporate,Furnishings,FUR-FU-10001731,Acrylic Self-Standing Desk Frames,0.0,16.02,6,2.67,6.0876
8072,CA-2017-151750,JM-15250,Standard Class,2017-01-01,2017-01-05,363 days,Winter,2017,1,6,"(31.9686, -99.9018)",Texas,Huntsville,Consumer,Chairs,FUR-CH-10003199,Office Star - Contemporary Task Swivel Chair,0.3,310.744,4,77.686,-26.6352
8077,CA-2015-106187,RF-19345,Standard Class,2015-06-23,2015-06-29,921 days,Summer,2015,6,1,"(32.1656, -82.9001)",Georgia,East Point,Corporate,Furnishings,FUR-FU-10000794,"Eldon Stackable Tray, Side-Load, Legal, Smoke",0.0,27.42,3,9.14,9.3228
8094,CA-2017-133046,DK-13375,Second Class,2017-07-27,2017-08-01,156 days,Summer,2017,7,3,"(47.7511, -120.7401)",Washington,Seattle,Consumer,Furnishings,FUR-FU-10001940,Staple-based wall hangings,0.0,23.88,3,7.96,10.5072
8106,CA-2017-159149,CR-12820,First Class,2017-02-18,2017-02-19,315 days,Winter,2017,2,5,"(31.9686, -99.9018)",Texas,Houston,Home Office,Bookcases,FUR-BO-10001601,"Sauder Mission Library with Doors, Fruitwood Finish",0.32,89.0664,1,89.0664,-17.0274
8111,CA-2017-160122,RD-19930,Standard Class,2017-11-18,2017-11-23,42 days,Fall,2017,11,5,"(40.6331, -89.3985)",Illinois,Chicago,Consumer,Chairs,FUR-CH-10000422,Global Highback Leather Tilter in Burgundy,0.3,127.386,2,63.693,-25.4772
8112,CA-2016-130393,JM-15865,Second Class,2016-12-03,2016-12-03,392 days,Winter,2016,12,5,"(31.9686, -99.9018)",Texas,San Angelo,Consumer,Chairs,FUR-CH-10002647,"Situations Contoured Folding Chairs, 4/Set",0.3,248.43,5,49.686,-17.745
8119,US-2017-106551,EB-13930,Standard Class,2017-07-22,2017-07-27,161 days,Summer,2017,7,5,"(40.6331, -89.3985)",Illinois,Chicago,Consumer,Chairs,FUR-CH-10004997,Hon Every-Day Series Multi-Task Chairs,0.3,526.344,4,131.586,-75.192
8120,CA-2016-116722,LP-17080,Standard Class,2016-11-11,2016-11-16,414 days,Fall,2016,11,4,"(36.7783, -119.4179)",California,San Francisco,Consumer,Furnishings,FUR-FU-10001934,Magnifier Swing Arm Lamp,0.0,41.96,2,20.98,10.9096
8121,CA-2016-116722,LP-17080,Standard Class,2016-11-11,2016-11-16,414 days,Fall,2016,11,4,"(36.7783, -119.4179)",California,San Francisco,Consumer,Chairs,FUR-CH-10004997,Hon Every-Day Series Multi-Task Chairs,0.2,451.152,3,150.384,0.0
8125,US-2017-150070,JA-15970,Standard Class,2017-09-07,2017-09-12,114 days,Fall,2017,9,3,"(36.7783, -119.4179)",California,Modesto,Consumer,Chairs,FUR-CH-10004860,Global Low Back Tilter Chair,0.2,161.568,2,80.784,-28.2744
8137,CA-2016-118073,CS-12490,Standard Class,2016-08-13,2016-08-16,504 days,Summer,2016,8,5,"(27.9944, -81.7603)",Florida,Lakeland,Corporate,Tables,FUR-TA-10002533,BPI Conference Tables,0.45,562.2925,7,80.3275,-255.5875
8138,CA-2014-103219,BF-11215,Standard Class,2014-11-15,2014-11-13,1141 days,Fall,2014,11,5,"(40.7128, -74.006)",New York,New York City,Home Office,Furnishings,FUR-FU-10004091,"Eldon 200 Class Desk Accessories, Black",0.0,56.52,9,6.28,21.4776
8144,CA-2016-100993,AZ-10750,Standard Class,2016-02-05,2016-02-10,694 days,Winter,2016,2,4,"(36.7783, -119.4179)",California,San Diego,Consumer,Tables,FUR-TA-10001095,Chromcraft Round Conference Tables,0.2,557.728,4,139.432,6.9716
8157,CA-2016-131296,MS-17830,Standard Class,2016-10-08,2016-10-09,448 days,Fall,2016,10,5,"(39.0458, -76.6413)",Maryland,Baltimore,Consumer,Tables,FUR-TA-10002622,"Bush Andora Conference Table, Maple/Graphite Gray Finish",0.3,239.372,2,119.686,-23.9372
8169,CA-2017-107174,AB-10060,Standard Class,2017-11-06,2017-11-13,54 days,Fall,2017,11,0,"(47.7511, -120.7401)",Washington,Seattle,Home Office,Tables,FUR-TA-10004575,Hon 5100 Series Wood Tables,0.0,2036.86,7,290.97999999999996,366.6348
8180,CA-2015-112767,DK-12985,Standard Class,2015-08-02,2015-08-06,881 days,Summer,2015,8,6,"(43.8041, -120.5542)",Oregon,Springfield,Consumer,Tables,FUR-TA-10003469,Balt Split Level Computer Training Table,0.5,277.5,4,69.375,-188.7
8181,CA-2015-119879,SS-20410,Standard Class,2015-11-21,2015-11-25,770 days,Fall,2015,11,5,"(41.2033, -77.1945)",Pennsylvania,Philadelphia,Consumer,Tables,FUR-TA-10002958,"Bevis Oval Conference Table, Walnut",0.4,1252.704,18,69.59466666666667,-480.2032
8183,CA-2017-155642,BM-11575,Standard Class,2017-05-18,2017-05-22,226 days,Spring,2017,5,3,"(40.6331, -89.3985)",Ohio,Chicago,Corporate,Furnishings,FUR-FU-10004973,Flat Face Poster Frame,0.6,22.608,3,7.5360000000000005,-10.1736
8184,CA-2017-155642,BM-11575,Standard Class,2017-05-20,2017-05-22,224 days,Spring,2017,5,5,"(40.6331, -89.3985)",Illinois,Chicago,Corporate,Furnishings,FUR-FU-10001918,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,0.6,1.892,1,1.892,-0.9933
8187,CA-2015-136728,AG-10900,Second Class,2015-09-13,2015-09-17,839 days,Fall,2015,9,6,"(40.6331, -89.3985)",Illinois,Chicago,Consumer,Chairs,FUR-CH-10003817,"Global Value Steno Chair, Gray",0.3,170.072,4,42.518,-12.148
8192,US-2017-155866,CC-12370,Standard Class,2017-11-17,2017-11-21,43 days,Fall,2017,11,4,"(40.7128, -74.006)",New York,New York City,Consumer,Furnishings,FUR-FU-10004091,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",0.0,187.76,4,46.94,76.9816
8206,CA-2015-114811,KD-16495,Same Day,2015-11-08,2015-11-08,783 days,Fall,2015,11,6,"(40.7128, -74.006)",Ohio,New York City,Corporate,Chairs,FUR-CH-10003746,Hon 4070 Series Pagoda Round Back Stacking Chairs,0.1,577.764,2,288.882,115.5528
8207,CA-2015-122266,SA-20830,Standard Class,2015-04-26,2015-04-30,979 days,Spring,2015,4,6,"(27.9944, -81.7603)",Florida,Daytona Beach,Consumer,Tables,FUR-TA-10000577,Bretford CR4500 Series Slim Rectangular Table,0.45,191.5155,1,191.5155,-76.6062
8228,CA-2016-123050,BC-11125,Second Class,2016-04-04,2016-04-08,635 days,Spring,2016,4,0,"(40.7128, -74.006)",New York,Troy,Home Office,Furnishings,FUR-FU-10000723,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",0.0,82.64,2,41.32,7.4376
8232,CA-2016-162355,PF-19165,Second Class,2016-06-30,2016-07-02,548 days,Summer,2016,6,3,"(32.1656, -82.9001)",Georgia,Sandy Springs,Consumer,Bookcases,FUR-BO-10004695,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,0.0,1266.86,7,180.98,291.3778
8236,CA-2017-102204,CJ-12010,Standard Class,2017-05-06,2017-05-06,238 days,Spring,2017,5,5,"(27.9944, -81.7603)",Florida,Jacksonville,Consumer,Tables,FUR-TA-10001889,Bush Advantage Collection Racetrack Conference Table,0.45,933.262,4,233.3155,-458.1468
8241,CA-2017-103065,PT-19090,Same Day,2017-10-21,2017-10-20,70 days,Fall,2017,10,5,"(27.9944, -81.7603)",Florida,Jacksonville,Consumer,Furnishings,FUR-FU-10000175,DAX Wood Document Frame.,0.2,43.936,4,10.984,6.0412
8251,CA-2015-140221,MS-17365,Second Class,2015-03-05,2015-03-09,1031 days,Spring,2015,3,3,"(40.6331, -89.3985)",Illinois,Chicago,Consumer,Furnishings,FUR-FU-10000023,Eldon Wave Desk Accessories,0.6,4.712,2,2.356,-1.8848
8268,CA-2017-121790,LP-17095,Standard Class,2017-01-30,2017-02-06,334 days,Winter,2017,1,0,"(40.6331, -89.3985)",Illinois,Aurora,Consumer,Tables,FUR-TA-10003469,Balt Split Level Computer Training Table,0.5,69.375,1,69.375,-47.175
8272,CA-2016-169670,JE-15715,Standard Class,2016-12-25,2016-12-31,370 days,Winter,2016,12,6,"(40.7128, -74.006)",New York,New York City,Consumer,Chairs,FUR-CH-10002331,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,0.1,2563.056,8,320.382,313.2624
8273,CA-2016-139549,MY-18295,Standard Class,2016-10-20,2016-10-25,436 days,Fall,2016,10,3,"(36.7783, -119.4179)",Texas,El Cajon,Corporate,Chairs,FUR-CH-10001802,Hon Every-Day Chair Series Swivel Task Chairs,0.2,387.136,4,96.784,4.8392
8282,CA-2017-134810,MC-17605,First Class,2017-05-09,2017-05-10,235 days,Spring,2017,5,1,"(35.7596, -79.0193)",North Carolina,Jacksonville,Corporate,Chairs,FUR-CH-10001270,Harbour Creations Steel Folding Chair,0.2,207.0,3,69.0,25.875
8298,US-2015-158911,RS-19765,Standard Class,2015-07-05,2015-07-11,909 days,Summer,2015,7,6,"(35.7596, -79.0193)",North Carolina,Charlotte,Corporate,Furnishings,FUR-FU-10003829,Stackable Trays,0.2,4.928,2,2.464,0.7392
8305,CA-2017-135419,BG-11740,Standard Class,2017-11-04,2017-11-09,56 days,Fall,2017,11,5,"(36.7783, -119.4179)",California,Bakersfield,Consumer,Tables,FUR-TA-10001086,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",0.2,486.368,4,121.592,36.4776
8311,CA-2014-168312,GW-14605,Standard Class,2014-03-01,2014-03-07,1400 days,Spring,2014,3,5,"(31.9686, -99.9018)",Texas,Houston,Consumer,Tables,FUR-TA-10001866,Bevis Round Conference Room Tables and Bases,0.3,376.509,3,125.503,-43.0296
8314,CA-2014-161508,PV-18985,Standard Class,2014-07-12,2014-07-16,1267 days,Summer,2014,7,5,"(31.9686, -99.9018)",Texas,League City,Home Office,Chairs,FUR-CH-10002126,Hon Deluxe Fabric Upholstered Stacking Chairs,0.3,512.358,3,170.78599999999997,-14.6388
8333,CA-2016-153269,PS-18760,First Class,2016-03-12,2016-03-12,658 days,Spring,2016,3,5,"(42.4072, -71.3824)",Massachusetts,Andover,Consumer,Chairs,FUR-CH-10002647,"Situations Contoured Folding Chairs, 4/Set",0.0,354.9,5,70.97999999999999,88.725
8340,CA-2017-135076,YS-21880,Standard Class,2017-04-13,2017-04-17,261 days,Spring,2017,4,3,"(36.7783, -119.4179)",California,Hesperia,Corporate,Chairs,FUR-CH-10003774,"Global Wood Trimmed Manager's Task Chair, Khaki",0.2,436.704,6,72.784,-38.2116
8345,US-2014-155544,GM-14440,Standard Class,2014-03-21,2014-03-25,1380 days,Spring,2014,3,4,"(35.5175, -86.5804)",Tennessee,Knoxville,Consumer,Furnishings,FUR-FU-10001473,DAX Wood Document Frame,0.2,32.952,3,10.984,6.5904
8346,US-2014-155544,GM-14440,Standard Class,2014-03-22,2014-03-25,1379 days,Spring,2014,3,5,"(35.5175, -86.5804)",Tennessee,Knoxville,Consumer,Chairs,FUR-CH-10000422,Global Highback Leather Tilter in Burgundy,0.2,218.376,3,72.792,-10.9188
8350,US-2015-115238,JW-15220,Standard Class,2015-04-30,2015-05-04,975 days,Spring,2015,4,3,"(42.4072, -71.3824)",Texas,Lawrence,Corporate,Furnishings,FUR-FU-10001025,"Eldon Imge Series Desk Accessories, Clear",0.0,24.3,5,4.86,10.449
8354,CA-2017-132199,BO-11350,Standard Class,2017-05-06,2017-05-08,238 days,Spring,2017,5,5,"(41.2033, -77.1945)",Texas,Philadelphia,Corporate,Tables,FUR-TA-10003748,Bevis 36 x 72 Conference Tables,0.4,373.47,5,74.694,-112.041
8363,CA-2017-147207,TS-21655,Second Class,2017-01-07,2017-01-04,357 days,Winter,2017,1,5,"(31.9686, -99.9018)",Texas,El Paso,Consumer,Tables,FUR-TA-10002958,"Bevis Oval Conference Table, Walnut",0.3,913.43,5,182.68599999999998,-169.637
8371,CA-2016-163972,MG-17890,Standard Class,2016-10-17,2016-10-21,439 days,Fall,2016,10,0,"(36.7783, -119.4179)",California,Fresno,Home Office,Bookcases,FUR-BO-10003894,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",0.15,120.666,2,60.333,21.294
8373,CA-2016-113726,SC-20680,Standard Class,2016-11-24,2016-12-01,401 days,Fall,2016,11,3,"(47.7511, -120.7401)",Washington,Seattle,Home Office,Furnishings,FUR-FU-10003535,Howard Miller Distant Time Traveler Alarm Clock,0.0,82.26,3,27.42,33.7266
8383,CA-2016-163048,MH-17440,Standard Class,2016-02-13,2016-02-15,686 days,Winter,2016,2,5,"(31.9686, -99.9018)",Texas,Houston,Corporate,Chairs,FUR-CH-10001270,Harbour Creations Steel Folding Chair,0.3,241.5,4,60.375,0.0
8392,CA-2017-110625,JB-16045,Standard Class,2017-12-23,2017-12-30,7 days,Winter,2017,12,5,"(41.6032, -73.0877)",Florida,Danbury,Home Office,Furnishings,FUR-FU-10001473,DAX Wood Document Frame,0.0,27.46,25,1.0984,9.8856
8399,CA-2017-120061,SR-20425,Second Class,2017-11-04,2017-11-07,56 days,Fall,2017,11,5,"(40.4173, -82.9071)",Ohio,Springfield,Home Office,Chairs,FUR-CH-10001973,Office Star Flex Back Scooter Chair with White Frame,0.3,155.372,2,77.686,-35.5136
8402,CA-2015-110814,BD-11635,Second Class,2015-12-05,2015-12-09,756 days,Winter,2015,12,5,"(40.7128, -74.006)",New York,New York City,Consumer,Chairs,FUR-CH-10003535,"Global Armless Task Chair, Royal Blue",0.1,164.646,3,54.882,12.8058
8405,CA-2017-140480,HE-14800,Standard Class,2017-07-08,2017-07-12,175 days,Summer,2017,7,5,"(38.9108, -75.5277)",Delaware,Newark,Corporate,Furnishings,FUR-FU-10003247,36X48 HARDFLOOR CHAIRMAT,0.0,83.92,4,20.98,5.8744
8407,CA-2017-140480,HE-14800,Standard Class,2017-07-08,2017-07-12,175 days,Summer,2017,7,5,"(38.9108, -75.5277)",Texas,Newark,Corporate,Furnishings,FUR-FU-10001057,Tensor Track Tree Floor Lamp,0.0,39.98,2,19.99,9.1954
8411,CA-2016-130820,ON-18715,Same Day,2016-11-19,2016-11-15,406 days,Fall,2016,11,5,"(35.7596, -79.0193)",North Carolina,Burlington,Corporate,Tables,FUR-TA-10001768,Hon Racetrack Conference Tables,0.4,630.024,4,157.506,-199.5076
8413,CA-2017-132290,MD-17350,Standard Class,2017-03-11,2017-03-14,294 days,Spring,2017,3,5,"(31.9686, -99.9018)",Texas,Dallas,Consumer,Tables,FUR-TA-10002228,"Bevis Traditional Conference Table Top, Plinth Base",0.3,933.408,4,233.352,-173.3472
8424,CA-2017-150091,NP-18670,Standard Class,2017-10-12,2017-10-16,79 days,Fall,2017,10,3,"(40.0583, -74.4057)",New Jersey,Lakewood,Consumer,Furnishings,FUR-FU-10004053,DAX Two-Tone Silver Metal Document Frame,0.0,40.48,2,20.24,17.4064
8432,CA-2017-155621,KN-16450,Standard Class,2017-11-08,2017-11-13,52 days,Fall,2017,11,2,"(39.0458, -76.6413)",Maryland,Baltimore,Corporate,Furnishings,FUR-FU-10003535,Howard Miller Distant Time Traveler Alarm Clock,0.0,274.2,10,27.419999999999998,112.422
8446,CA-2017-125451,AH-10075,First Class,2017-10-23,2017-10-24,68 days,Fall,2017,10,0,"(41.5801, -71.4774)",Rhode Island,Cranston,Corporate,Tables,FUR-TA-10001039,KI Adjustable-Height Table,0.3,240.744,4,60.186,-13.7568
8448,CA-2017-125451,AH-10075,First Class,2017-10-23,2017-10-24,68 days,Fall,2017,10,0,"(41.5801, -71.4774)",Rhode Island,Cranston,Corporate,Furnishings,FUR-FU-10000277,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,0.0,210.68,2,105.34,50.5632
